id,type,cycle,watering,seeds,maintenance,growth_rate,drought_tolerant,salt_tolerant,thorny,invasive,tropical,indoor,care_level,flowers,edible_fruit,poisonous_to_humans,poisonous_to_pets,dimension_min,dimension_max,attracts_squirrels,attracts_birds,attracts_bees,attracts_butterflies,attracts_hummingbirds,hardiness_min,hardiness_max,sunlight_simplified
2850,Tree,Perennial,Average,0,Low,Low,False,True,False,False,False,False,,True,False,0,0,457.2,609.6,False,True,False,False,False,6,10,Partial Shade
2851,Broadleaf Evergreen,Perennial,Average,1,Low,Low,True,True,True,True,False,False,Moderate,True,False,0,0,304.8,457.2,False,False,False,False,False,6,9,Partial Shade
2852,Broadleaf Evergreen,Perennial,Average,0,Low,High,False,False,False,False,False,False,Moderate,True,False,0,0,182.88,243.84,False,False,False,False,False,6,9,Partial Shade
2853,Broadleaf Evergreen,Perennial,Average,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,15.24,22.86,False,False,False,False,False,6,9,Partial Shade
2854,Broadleaf Evergreen,Perennial,Average,0,Low,Low,False,True,False,False,False,False,Moderate,True,False,0,0,121.92,182.88,False,False,False,False,False,5,8,Partial Shade
2855,Shrub,Perennial,Minimal,0,Moderate,Low,True,False,False,False,False,False,Moderate,True,False,0,0,60.96,182.88,False,False,False,True,False,4,8,Partial Shade
2856,Herb,Perennial,Average,0,Low,Low,True,True,False,True,False,False,Moderate,True,False,0,0,91.44,182.88,False,False,False,False,False,6,9,Partial Shade
2857,Herb,Perennial,Average,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,91.44,182.88,False,False,False,False,False,6,9,Partial Shade
2858,Herb,Perennial,Frequent,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,76.2,121.92,False,False,False,True,False,6,9,Full Sun
2859,Herb,Perennial,Frequent,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,91.44,106.68,False,False,False,False,False,3,8,Partial Sun
2860,Herb,Perennial,Frequent,0,Low,High,True,True,False,False,False,False,Moderate,True,False,0,0,60.96,121.92,False,False,False,True,False,4,8,Partial Shade
2861,Shrub,Perennial,Minimal,1,Low,Moderate,True,True,True,True,False,False,Moderate,True,False,0,0,45.72,60.96,False,False,False,False,False,6,8,Partial Shade
2862,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,45.72,60.96,False,False,False,False,False,6,8,Partial Shade
2863,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,45.72,60.96,False,False,False,False,False,6,8,Partial Shade
2864,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,1,60.96,91.44,False,False,False,False,False,5,9,Full Sun
2865,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,6,10,Full Sun
2866,Shrub,Perennial,Minimal,0,Moderate,Low,True,True,True,False,False,False,,True,False,0,0,60.96,91.44,False,False,False,False,False,6,8,Partial Shade
2867,Shrub,Perennial,Minimal,0,Low,Low,True,True,True,False,False,False,,True,False,0,0,60.96,91.44,False,False,False,False,False,6,8,Partial Shade
2868,Broadleaf Evergreen,Perennial,Average,0,Moderate,Low,True,True,True,True,False,False,Moderate,True,False,0,1,304.8,457.2,False,False,False,False,False,10,11,Full Sun
2869,Shrub,Perennial,Minimal,1,Low,Moderate,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,5,8,Full Sun
2870,Shrub,Perennial,Minimal,0,Low,Moderate,True,True,False,False,False,False,Moderate,True,False,0,1,30.48,45.72,False,False,False,False,False,5,8,Full Sun
2871,Shrub,Perennial,Minimal,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,4,8,Full Sun
2872,Euphorbia,Perennial,Minimal,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,0,0,60.96,91.44,False,False,False,False,False,6,8,Full Sun
2873,Shrub,Perennial,Minimal,0,Low,Low,True,True,True,False,False,False,,True,False,0,1,15.24,30.48,False,False,False,False,False,4,8,Full Sun
2874,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,10,12,Partial Shade
2875,Euphorbia,Perennial,Minimal,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,0,0,30.48,60.96,False,False,False,False,False,5,7,Partial Shade
2876,Euphorbia,Perennial,Minimal,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,0,0,15.24,30.48,False,False,False,False,False,4,8,Partial Shade
2877,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,91.44,152.4,False,False,False,False,False,4,9,Full Sun
2878,Deciduous Shrub,Perennial,Average,0,Moderate,Low,True,True,True,True,False,False,Moderate,True,False,1,1,152.4,457.2,False,False,False,False,False,10,11,Partial Shade
2879,Deciduous Shrub,Perennial,Average,0,Moderate,Low,True,True,True,False,False,False,Moderate,True,False,1,1,152.4,457.2,False,False,False,False,False,10,11,Partial Shade
2880,Shrub,Annual,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,1,30.48,91.44,False,False,False,False,False,2,11,Full Sun
2881,Shrub,Annual,Minimal,0,Low,Low,False,True,True,False,False,False,Moderate,True,False,0,1,30.48,91.44,False,False,False,False,False,2,11,Full Sun
2882,Shrub,Perennial,Minimal,0,Low,High,False,True,True,False,False,False,Moderate,True,False,1,1,22.86,30.48,False,False,False,False,False,5,7,Partial Shade
2883,Shrub,Perennial,Minimal,0,Low,Low,True,True,True,False,False,False,Moderate,True,False,1,1,15.24,30.48,False,False,False,False,False,6,10,Partial Shade
2884,Shrub,Perennial,Average,0,Low,Low,True,True,True,False,False,False,,True,False,0,0,45.72,91.44,False,False,False,False,False,6,9,Partial Shade
2885,Broadleaf Evergreen,Perennial,Average,0,Moderate,Low,True,False,False,False,True,True,Moderate,True,False,0,0,91.44,182.88,False,False,False,False,False,9,11,Partial Shade
2886,Cactus,Perennial,Minimal,0,Moderate,Moderate,True,True,True,True,False,False,,True,False,0,1,15.24,30.48,False,False,False,False,False,5,9,Full Sun
2887,Euphorbia,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,1,30.48,60.96,False,False,False,False,False,6,9,Full Sun
2888,Shrub,Perennial,Frequent,0,Low,Low,True,True,False,True,False,False,Moderate,True,False,0,0,60.96,91.44,False,False,False,False,False,5,10,Partial Shade
2889,Shrub,Perennial,Minimal,1,Moderate,Moderate,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,4,8,Full Sun
2890,Shrub,Perennial,Minimal,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,4,8,Full Sun
2891,Deciduous Shrub,Perennial,Average,0,High,Moderate,False,False,False,False,False,True,,True,False,0,0,91.44,365.76,False,False,False,False,False,9,11,Partial Shade
2892,Shrub,Perennial,Minimal,0,Moderate,Low,True,True,True,True,False,False,,True,False,0,1,30.48,60.96,False,False,False,False,False,7,10,Full Sun
2893,Tree,Perennial,Minimal,0,Low,High,True,True,True,True,False,False,Moderate,True,False,1,1,609.6,914.4,False,False,False,False,False,11,12,Full Sun
2894,Broadleaf Evergreen,Perennial,Average,0,Low,Low,True,True,False,False,False,False,,True,False,0,0,152.4,182.88,False,False,False,False,False,8,11,Partial Shade
2895,Flower,Perennial,Minimal,0,Low,Low,False,True,False,False,False,False,Moderate,True,False,0,0,30.48,76.2,False,False,False,True,False,3,8,Full Shade
2896,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,True,False,3,8,Full Shade
2897,Shrub,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,0.0,7.62,False,False,False,True,False,3,8,Full Shade
2898,Flower,Perennial,Minimal,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,76.2,False,False,False,True,False,6,9,Full Sun
2899,Shrub,Perennial,Average,0,Low,Low,True,True,False,False,False,False,,True,False,0,0,60.96,121.92,False,False,False,True,False,3,8,Full Shade
2900,Aster,Perennial,Frequent,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,76.2,False,False,False,True,False,8,9,Partial Shade
2901,Tree,Perennial,Average,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,365.76,609.6,False,False,False,False,False,6,8,Partial Shade
2902,Flower,Perennial,Average,1,High,Low,False,False,False,False,False,False,,True,False,0,0,30.48,91.44,False,False,False,False,False,8,10,Partial Shade
2903,Herb,Perennial,Frequent,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,60.96,91.44,False,False,False,True,False,3,9,Partial Shade
2904,Herb,Perennial,Average,0,Low,Low,False,True,False,False,False,False,,True,False,0,0,91.44,121.92,False,False,False,True,False,3,9,Full Sun
2905,Herb,Perennial,Frequent,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,121.92,213.36,False,False,False,True,False,4,8,Partial Shade
2906,Herb,Perennial,Frequent,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,121.92,213.36,False,False,False,True,False,3,8,Partial Shade
2907,Herb,Perennial,Frequent,0,Low,High,True,True,False,False,False,False,Moderate,True,False,0,0,121.92,213.36,False,False,False,True,False,4,8,Full Sun
2908,Herb,Perennial,Frequent,0,Low,High,True,True,False,False,False,False,,True,False,0,0,121.92,152.4,False,False,False,True,False,4,8,Full Sun
2909,Herb,Perennial,Average,1,Low,High,False,False,False,False,False,False,Moderate,True,False,0,0,152.4,213.36,False,False,False,True,False,4,9,Partial Shade
2910,Herb,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,60.96,83.82000000000001,False,False,False,True,False,5,9,Partial Shade
2911,Herb,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,91.44,121.92,False,False,False,True,False,4,8,Partial Shade
2912,Creeper,Perennial,Average,0,Low,Low,False,True,True,True,True,False,Moderate,True,False,0,0,22.86,45.72,False,False,False,False,False,8,11,Full Sun
2913,Shrub,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,22.86,45.72,False,False,False,False,False,8,11,Full Sun
2914,Creeper,Perennial,Minimal,0,Low,Low,True,True,False,False,True,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,4,10,Partial Shade
2915,Herb,Annual,Average,0,Low,Low,False,True,False,False,False,True,Moderate,True,False,0,0,15.24,45.72,False,False,False,False,False,10,12,Partial Shade
2916,Deciduous Shrub,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,91.44,121.92,False,False,False,False,False,5,8,Partial Shade
2917,Deciduous Shrub,Perennial,Average,0,Low,Low,False,True,False,False,False,False,Moderate,True,False,0,0,60.96,121.92,False,False,False,True,False,4,8,Partial Shade
2918,Deciduous Shrub,Perennial,Average,0,Low,Low,True,True,False,False,False,False,Moderate,True,False,0,0,182.88,243.84,False,False,False,False,False,4,7,Partial Shade
2919,Deciduous Shrub,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,182.88,243.84,False,False,False,False,False,4,7,Partial Shade
2920,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,2438.4,False,False,False,False,False,3,9,Partial Shade
2921,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1371.6,1371.6,False,False,False,False,False,6,6,Full Sun
2922,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1371.6,1371.6,False,False,False,False,False,6,6,Full Sun
2923,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1371.6,1371.6,False,False,False,False,False,6,6,Full Sun
2924,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1371.6,1371.6,False,False,False,False,False,6,6,Full Sun
2925,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1371.6,1371.6,False,False,False,False,False,6,6,Full Sun
2926,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1371.6,1371.6,False,False,False,False,False,6,6,Partial Shade
2927,Vine,Perennial,Average,1,Moderate,High,True,True,True,True,False,False,Moderate,True,False,0,1,457.2,762.0,False,True,False,False,False,4,7,Partial Shade
2928,Vine,Perennial,Average,0,Moderate,Low,True,True,False,True,False,False,Moderate,True,False,0,0,457.2,609.6,False,False,False,True,False,5,9,Partial Shade
2929,Weed,Perennial,Average,0,Moderate,High,True,True,False,True,False,False,High,True,False,0,0,30.48,60.96,False,True,False,False,False,5,9,Partial Shade
2930,Herb,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,60.96,False,False,False,False,False,7,10,Full Shade
2931,Herb,Perennial,Average,0,Moderate,High,True,True,False,False,False,False,,True,False,0,0,30.48,60.96,False,False,False,False,False,7,10,Full Shade
2932,Herb,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,53.34,60.96,False,False,False,False,False,7,10,Full Shade
2933,Bamboo,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,182.88,304.8,False,False,False,False,False,5,8,Full Sun
2934,Broadleaf Evergreen,Perennial,Average,0,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,182.88,487.68,False,False,False,False,False,8,10,Partial Shade
2935,Flower,Perennial,Average,1,Moderate,High,True,True,False,False,False,False,Moderate,True,False,0,0,30.48,60.96,False,False,False,True,False,10,11,Full Sun
2936,Ornamental Grass,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,Low,True,False,0,0,22.86,45.72,False,False,False,False,False,4,8,Full Sun
2937,Turfgrass,Perennial,Average,1,Moderate,High,True,True,False,False,False,False,Moderate,True,False,0,0,7.62,15.24,False,False,False,False,False,3,6,Full Sun
2938,Turfgrass,Perennial,Average,1,Moderate,Low,True,True,False,False,False,False,,True,False,0,0,7.62,15.24,False,False,False,False,False,3,6,Full Sun
2939,Turfgrass,Perennial,Average,1,Moderate,High,True,True,False,False,False,False,Moderate,True,False,0,0,7.62,15.24,False,False,False,False,False,3,6,Full Sun
2940,Turfgrass,Perennial,Average,1,Moderate,High,True,True,False,False,False,False,Moderate,True,False,0,0,7.62,15.24,False,False,False,False,False,3,6,Full Sun
2941,Turfgrass,Perennial,Average,1,Moderate,High,True,True,False,False,False,False,,True,False,0,0,7.62,15.24,False,False,False,False,False,3,6,Full Sun
2942,Turfgrass,Perennial,Average,0,Moderate,High,True,True,False,False,False,False,Moderate,True,False,0,0,7.62,15.24,False,False,False,False,False,3,6,Full Sun
2943,Turfgrass,Perennial,Average,1,Moderate,Low,True,True,False,False,False,False,Low,True,False,0,0,7.62,15.24,False,False,False,False,False,3,6,Partial Shade
2944,Ornamental Grass,Perennial,Minimal,0,Moderate,High,False,True,False,False,False,False,Moderate,True,False,0,0,30.48,45.72,False,False,False,False,False,4,8,Partial Shade
2945,Ornamental Grass,Perennial,Minimal,0,Moderate,Low,True,True,False,False,False,False,Low,True,False,0,0,22.86,30.48,False,False,False,False,False,4,8,Full Sun
2946,Ornamental Grass,Perennial,Minimal,0,Moderate,Low,False,True,False,False,False,False,Low,True,False,0,0,15.24,22.86,False,False,False,False,False,4,9,Full Sun
2947,Ornamental Grass,Perennial,Minimal,0,Moderate,Low,False,True,False,False,False,False,Moderate,True,False,0,0,22.86,30.48,False,False,False,False,False,4,9,Full Sun
2948,Ornamental Grass,Perennial,Minimal,0,High,Low,True,True,False,False,False,False,Low,True,False,0,0,22.86,30.48,False,False,False,False,False,4,8,Full Sun
2949,Ornamental Grass,Perennial,Minimal,0,Moderate,Low,True,True,False,False,False,False,Low,True,False,0,0,15.24,22.86,False,False,False,False,False,4,7,Full Sun
2950,Ornamental Grass,Perennial,Minimal,0,Moderate,Low,True,True,False,False,False,False,Low,True,False,0,0,22.86,30.48,False,False,False,False,False,4,8,Full Sun
2951,Poales (Grass-Like),Perennial,Minimal,1,Moderate,Low,True,True,False,False,False,False,Low,True,False,0,0,22.86,60.96,False,False,False,False,False,3,9,Partial Shade
2952,Turfgrass,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,,True,False,0,0,7.62,7.62,False,False,False,False,False,3,6,Partial Shade
2953,Herb,Perennial,Frequent,0,Moderate,Low,True,True,False,True,False,False,Low,True,False,0,1,7.62,22.86,False,False,False,False,False,4,8,Partial Shade
2954,Broadleaf Evergreen,Perennial,Average,0,Low,High,False,False,False,False,True,True,,True,False,0,0,1219.2,1524.0,False,False,False,False,False,10,12,Partial Shade
2955,Broadleaf Evergreen,Perennial,Average,0,Low,High,False,False,False,False,True,True,,True,False,0,0,1219.2,1524.0,False,False,False,False,False,10,12,Partial Shade
2956,Tree,Perennial,Average,1,Moderate,Low,True,False,False,False,False,True,Moderate,True,True,0,0,609.6,609.6,False,False,False,False,False,7,7,Full Sun
2957,Tree,Perennial,Average,1,Moderate,Low,False,False,False,False,False,True,,True,True,0,0,609.6,609.6,False,False,False,False,False,7,7,Full Sun
2958,Tree,Perennial,Average,1,Moderate,Low,False,True,False,False,False,True,Moderate,True,True,0,0,609.6,609.6,False,False,False,False,False,7,7,Full Sun
